Mapping parameters for Takifugu rubripes (Japanese pufferfish),,,,,
,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,
,,,,,
,,,,,
Map data (HSPEC) for predicted occurrences (n = 3050): ,,,,,
,,,,,
"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):",,,,,
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.,,,,,
2. Click on the Regenerate Map Data and View Map button then click OK.,,,,,
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.,,,,,
4. Select HSPEC then Submit.,,,,,
,,,,,
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Takifugu,rubripes,37.75,122.25,1312:372:3,0.05
Takifugu,rubripes,37.25,124.75,1312:374:2,0.17
Takifugu,rubripes,38.25,125.75,1312:485:2,0.08
Takifugu,rubripes,38.25,128.25,1312:488:1,0.18
Takifugu,rubripes,34.25,138.25,1313:248:1,0.12
Takifugu,rubripes,37.25,131.75,1313:371:2,0.17
Takifugu,rubripes,30.75,140.25,1314:100:3,0.12
Takifugu,rubripes,-7.25,12.25,3001:372:1,0.06
Takifugu,rubripes,-3.25,39.75,3003:239:2,0.08
Takifugu,rubripes,-3.75,39.75,3003:239:4,0.08
Takifugu,rubripes,-4.25,39.25,3003:249:1,0.04
Takifugu,rubripes,-4.25,39.75,3003:249:2,0.06
Takifugu,rubripes,-4.75,39.25,3003:249:3,0.07
Takifugu,rubripes,-4.75,39.75,3003:249:4,0.06
Takifugu,rubripes,-5.25,38.75,3003:458:2,0.03
Takifugu,rubripes,-5.75,38.75,3003:458:4,0.06
Takifugu,rubripes,-5.25,39.25,3003:459:1,0.06
Takifugu,rubripes,-5.25,39.75,3003:459:2,0.06
Takifugu,rubripes,-5.75,39.25,3003:459:3,0.06
Takifugu,rubripes,-6.25,38.75,3003:468:2,0.06
Takifugu,rubripes,-6.25,39.25,3003:469:1,0.06
Takifugu,rubripes,-6.25,39.75,3003:469:2,0.06
Takifugu,rubripes,-6.75,39.25,3003:469:3,0.06
Takifugu,rubripes,-6.75,39.75,3003:469:4,0.05
Takifugu,rubripes,-7.25,39.25,3003:479:1,0.05
Takifugu,rubripes,-7.25,39.75,3003:479:2,0.05
Takifugu,rubripes,-7.75,39.25,3003:479:3,0.05
Takifugu,rubripes,-7.75,39.75,3003:479:4,0.05
Takifugu,rubripes,-8.25,39.25,3003:489:1,0.07
Takifugu,rubripes,-8.25,39.75,3003:489:2,0.07
Takifugu,rubripes,-8.75,39.25,3003:489:3,0.07
Takifugu,rubripes,-8.75,39.75,3003:489:4,0.07
Takifugu,rubripes,-9.25,39.75,3003:499:2,0.08
Takifugu,rubripes,-9.75,39.75,3003:499:4,0.08
Takifugu,rubripes,-0.75,41.75,3004:101:4,0.02
Takifugu,rubripes,-0.25,42.25,3004:102:1,0.02
Takifugu,rubripes,-0.25,42.75,3004:102:2,0.08
Takifugu,rubripes,-0.75,42.25,3004:102:3,0.1
Takifugu,rubripes,-0.75,42.75,3004:102:4,0.08
Takifugu,rubripes,-1.75,40.75,3004:110:4,0.02
Takifugu,rubripes,-1.25,41.75,3004:111:2,0.09
Takifugu,rubripes,-1.75,41.25,3004:111:3,0.09
Takifugu,rubripes,-1.75,41.75,3004:111:4,0.09
Takifugu,rubripes,-1.25,42.25,3004:112:1,0.09
Takifugu,rubripes,-2.25,40.75,3004:120:2,0.07
Takifugu,rubripes,-2.75,40.25,3004:120:3,0.11
Takifugu,rubripes,-2.75,40.75,3004:120:4,0.07
Takifugu,rubripes,-2.25,41.25,3004:121:1,0.08
Takifugu,rubripes,-2.75,41.25,3004:121:3,0.04
Takifugu,rubripes,-3.25,40.25,3004:130:1,0.09
Takifugu,rubripes,-9.25,46.25,3004:496:1,0.1
Takifugu,rubripes,-9.25,46.75,3004:496:2,0.09
Takifugu,rubripes,-9.75,46.75,3004:496:4,0.08
Takifugu,rubripes,-9.75,47.75,3004:497:4,0.1
Takifugu,rubripes,-5.75,52.75,3005:352:4,0.02
Takifugu,rubripes,-5.25,53.25,3005:353:1,0.02
Takifugu,rubripes,-5.75,53.25,3005:353:3,0.02
Takifugu,rubripes,-5.75,53.75,3005:353:4,0.02
Takifugu,rubripes,-6.25,52.75,3005:362:2,0.03
Takifugu,rubripes,-6.75,52.75,3005:362:4,0.02
Takifugu,rubripes,-6.25,53.25,3005:363:1,0.04
Takifugu,rubripes,-7.25,52.75,3005:372:2,0.05
Takifugu,rubripes,-9.75,50.75,3005:390:4,0.1
Takifugu,rubripes,-9.25,51.25,3005:391:1,0.06
Takifugu,rubripes,-9.75,51.25,3005:391:3,0.07
Takifugu,rubripes,-5.25,55.75,3005:455:2,0.02
Takifugu,rubripes,-5.75,55.25,3005:455:3,0.02
Takifugu,rubripes,-5.25,56.25,3005:456:1,0.01
Takifugu,rubripes,-5.75,56.25,3005:456:3,0.01
Takifugu,rubripes,-5.75,56.75,3005:456:4,0.01
Takifugu,rubripes,-6.25,56.25,3005:466:1,0.03
Takifugu,rubripes,-7.25,56.25,3005:476:1,0.05
Takifugu,rubripes,-7.25,56.75,3005:476:2,0.04
Takifugu,rubripes,-7.25,57.25,3005:477:1,0.02
Takifugu,rubripes,-9.75,59.75,3005:499:4,0.03
Takifugu,rubripes,-9.75,60.25,3006:390:3,0.01
Takifugu,rubripes,-9.75,61.75,3006:391:4,0.06
Takifugu,rubripes,-8.25,110.25,3011:380:1,0.03
Takifugu,rubripes,-8.25,110.75,3011:380:2,0.03
Takifugu,rubripes,-8.25,111.25,3011:381:1,0.03
Takifugu,rubripes,-8.25,111.75,3011:381:2,0.03
Takifugu,rubripes,-8.25,112.25,3011:382:1,0.01
Takifugu,rubripes,-8.25,112.75,3011:382:2,0.01
Takifugu,rubripes,-6.25,134.25,3013:364:1,0.01
Takifugu,rubripes,-6.25,134.75,3013:364:2,0.01
Takifugu,rubripes,-6.75,134.25,3013:364:3,0.01
Takifugu,rubripes,-6.75,134.75,3013:364:4,0.01
Takifugu,rubripes,-7.25,134.25,3013:374:1,0.01
Takifugu,rubripes,-7.75,134.25,3013:374:3,0.01
Takifugu,rubripes,-7.75,134.75,3013:374:4,0.01
Takifugu,rubripes,-5.25,136.25,3013:456:1,0.01
Takifugu,rubripes,-5.25,136.75,3013:456:2,0.01
Takifugu,rubripes,-5.75,136.25,3013:456:3,0.01
Takifugu,rubripes,-5.75,136.75,3013:456:4,0.01
Takifugu,rubripes,-5.25,138.25,3013:458:1,0.02
Takifugu,rubripes,-5.75,138.25,3013:458:3,0.02
Takifugu,rubripes,-6.25,135.25,3013:465:1,0.02
Takifugu,rubripes,-6.25,135.75,3013:465:2,0.02
Takifugu,rubripes,-6.75,135.25,3013:465:3,0.02
Takifugu,rubripes,-6.75,135.75,3013:465:4,0.02
Takifugu,rubripes,-6.25,136.25,3013:466:1,0.02
Takifugu,rubripes,-6.75,136.25,3013:466:3,0.02
Takifugu,rubripes,-6.75,138.75,3013:468:4,0.02
Takifugu,rubripes,-7.25,135.25,3013:475:1,0.02
Takifugu,rubripes,-7.25,135.75,3013:475:2,0.01
Takifugu,rubripes,-7.25,138.75,3013:478:2,0.03
Takifugu,rubripes,-8.25,135.25,3013:485:1,0.01
Takifugu,rubripes,-8.25,135.75,3013:485:2,0.01
Takifugu,rubripes,-8.75,135.25,3013:485:3,0.01
Takifugu,rubripes,-8.75,135.75,3013:485:4,0.01
Takifugu,rubripes,-8.75,136.25,3013:486:3,0.03
Takifugu,rubripes,-8.75,137.75,3013:487:4,0.04
Takifugu,rubripes,-8.75,138.25,3013:488:3,0.06
Takifugu,rubripes,-8.75,138.75,3013:488:4,0.06
Takifugu,rubripes,-8.25,139.25,3013:489:1,0.07
Takifugu,rubripes,-8.25,139.75,3013:489:2,0.07
Takifugu,rubripes,-8.75,139.25,3013:489:3,0.05
Takifugu,rubripes,-8.75,139.75,3013:489:4,0.05
Takifugu,rubripes,-9.25,135.25,3013:495:1,0.01
Takifugu,rubripes,-9.25,135.75,3013:495:2,0.01
Takifugu,rubripes,-9.75,135.25,3013:495:3,0.01
Takifugu,rubripes,-9.75,135.75,3013:495:4,0.01
Takifugu,rubripes,-9.25,136.25,3013:496:1,0.02
Takifugu,rubripes,-9.25,136.75,3013:496:2,0.02
Takifugu,rubripes,-9.75,136.25,3013:496:3,0.03
Takifugu,rubripes,-9.75,136.75,3013:496:4,0.03
Takifugu,rubripes,-9.25,137.25,3013:497:1,0.03
Takifugu,rubripes,-9.25,137.75,3013:497:2,0.03
Takifugu,rubripes,-9.75,137.25,3013:497:3,0.03
Takifugu,rubripes,-9.75,137.75,3013:497:4,0.01
Takifugu,rubripes,-9.25,138.25,3013:498:1,0.03
Takifugu,rubripes,-9.25,138.75,3013:498:2,0.04
Takifugu,rubripes,-9.75,138.25,3013:498:3,0.04
Takifugu,rubripes,-9.75,138.75,3013:498:4,0.04
Takifugu,rubripes,-9.25,139.25,3013:499:1,0.05
Takifugu,rubripes,-9.25,139.75,3013:499:2,0.05
Takifugu,rubripes,-9.75,139.25,3013:499:3,0.04
Takifugu,rubripes,-9.75,139.75,3013:499:4,0.05
Takifugu,rubripes,-7.75,143.75,3014:373:4,0.1
Takifugu,rubripes,-7.25,144.75,3014:374:2,0.01
Takifugu,rubripes,-7.75,144.25,3014:374:3,0.1
Takifugu,rubripes,-7.75,144.75,3014:374:4,0.1
Takifugu,rubripes,-8.25,140.25,3014:380:1,0.03
Takifugu,rubripes,-8.75,140.25,3014:380:3,0.03
Takifugu,rubripes,-8.75,140.75,3014:380:4,0.03
Takifugu,rubripes,-8.25,142.75,3014:382:2,0.02
Takifugu,rubripes,-8.25,143.25,3014:383:1,0.12
Takifugu,rubripes,-8.25,143.75,3014:383:2,0.12
Takifugu,rubripes,-8.75,143.25,3014:383:3,0.12
Takifugu,rubripes,-8.75,143.75,3014:383:4,0.12
Takifugu,rubripes,-8.25,144.25,3014:384:1,0.13
Takifugu,rubripes,-8.75,144.25,3014:384:3,0.13
Takifugu,rubripes,-8.75,144.75,3014:384:4,0.03
Takifugu,rubripes,-9.25,140.25,3014:390:1,0.05
Takifugu,rubripes,-9.25,140.75,3014:390:2,0.07
Takifugu,rubripes,-9.75,140.25,3014:390:3,0.05
Takifugu,rubripes,-9.75,140.75,3014:390:4,0.06
Takifugu,rubripes,-9.25,141.25,3014:391:1,0.1
Takifugu,rubripes,-9.25,141.75,3014:391:2,0.1
Takifugu,rubripes,-9.75,141.25,3014:391:3,0.1
Takifugu,rubripes,-9.75,141.75,3014:391:4,0.12
Takifugu,rubripes,-9.25,142.25,3014:392:1,0.11
Takifugu,rubripes,-9.25,142.75,3014:392:2,0.11
Takifugu,rubripes,-9.75,142.25,3014:392:3,0.16
Takifugu,rubripes,-9.75,142.75,3014:392:4,0.07
Takifugu,rubripes,-9.25,143.25,3014:393:1,0.12
Takifugu,rubripes,-9.25,143.75,3014:393:2,0.09
Takifugu,rubripes,-9.75,143.75,3014:393:4,0.08
Takifugu,rubripes,-9.25,144.25,3014:394:1,0.14
Takifugu,rubripes,-9.25,144.75,3014:394:2,0.14
Takifugu,rubripes,-9.75,144.25,3014:394:3,0.14
Takifugu,rubripes,-9.75,144.75,3014:394:4,0.14
Takifugu,rubripes,-7.75,145.25,3014:475:3,0.1
Takifugu,rubripes,-7.75,145.75,3014:475:4,0.1
Takifugu,rubripes,-8.25,145.75,3014:485:2,0.16
Takifugu,rubripes,-8.75,145.25,3014:485:3,0.16
Takifugu,rubripes,-8.25,146.25,3014:486:1,0.16
Takifugu,rubripes,-8.75,146.25,3014:486:3,0.16
Takifugu,rubripes,-8.75,146.75,3014:486:4,0.15
Takifugu,rubripes,-9.25,145.25,3014:495:1,0.03
Takifugu,rubripes,-9.75,145.75,3014:495:4,0.16
Takifugu,rubripes,-9.25,146.75,3014:496:2,0.17
Takifugu,rubripes,-9.25,147.25,3014:497:1,0.17
Takifugu,rubripes,-9.75,147.25,3014:497:3,0.17
Takifugu,rubripes,-9.75,147.75,3014:497:4,0.13
Takifugu,rubripes,-9.25,148.75,3014:498:2,0.05
Takifugu,rubripes,-9.25,149.25,3014:499:1,0.01
Takifugu,rubripes,-9.25,149.75,3014:499:2,0.01
Takifugu,rubripes,-9.75,149.25,3014:499:3,0.02
Takifugu,rubripes,-9.75,149.75,3014:499:4,0.01
Takifugu,rubripes,-10.75,13.75,3101:103:4,0.12
Takifugu,rubripes,-12.75,12.75,3101:122:4,0.14
Takifugu,rubripes,-12.25,13.25,3101:123:1,0.12
Takifugu,rubripes,-10.25,39.75,3103:209:2,0.08
Takifugu,rubripes,-16.25,39.75,3103:469:2,0.08
Takifugu,rubripes,-16.75,39.25,3103:469:3,0.1
Takifugu,rubripes,-16.75,39.75,3103:469:4,0.13
Takifugu,rubripes,-17.25,38.25,3103:478:1,0.13
Takifugu,rubripes,-17.25,38.75,3103:478:2,0.13
Takifugu,rubripes,-17.25,39.25,3103:479:1,0.11
Takifugu,rubripes,-19.25,35.75,3103:495:2,0.14
Takifugu,rubripes,-10.25,40.25,3104:100:1,0.08
