Mapping parameters for Thunnus thynnus (Atlantic bluefin tuna),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 1407),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Thunnus,thynnus,15.75,-61.25,7106:351:3,488,27.57,35.18,350,0,25
Thunnus,thynnus,15.75,-60.25,7106:350:3,3982,27.48,35.16,327,0,161
Thunnus,thynnus,15.75,-88.25,7108:458:3,275,28.47,35.81,649,0,11
Thunnus,thynnus,16.25,-65.25,7106:465:1,4256,27.66,35.24,393,0,228
Thunnus,thynnus,16.25,-64.25,7106:364:1,3647,27.64,35.28,385,0,228
Thunnus,thynnus,16.25,-61.25,7106:361:1,710,27.47,35.27,368,0,23
Thunnus,thynnus,16.25,-60.25,7106:360:1,4651,27.38,35.25,308,0,160
Thunnus,thynnus,16.25,-88.25,7108:468:1,331,28.47,35.81,668,0,26
Thunnus,thynnus,16.25,-66.75,7106:466:2,4528,27.68,35.24,396,0,228
Thunnus,thynnus,16.25,-66.25,7106:466:1,4469,27.68,35.24,391,0,220
Thunnus,thynnus,16.75,-64.75,7106:364:4,4027,27.64,35.27,379,0,164
Thunnus,thynnus,16.75,-64.25,7106:364:3,3473,27.64,35.27,377,0,177
Thunnus,thynnus,16.75,-63.75,7106:363:4,1514,27.6,35.29,364,0,173
Thunnus,thynnus,16.75,-62.75,7106:362:4,1265,27.54,35.29,354,0,107
Thunnus,thynnus,16.75,-73.25,7107:363:3,4294,27.8,35.68,341,0,220
Thunnus,thynnus,16.75,-62.25,7106:362:3,776,27.54,35.29,346,0,26
Thunnus,thynnus,16.75,-69.75,7106:469:4,4356,27.68,35.45,341,0,196
Thunnus,thynnus,16.75,-85.75,7108:465:4,2603,27.96,35.95,424,0,109
Thunnus,thynnus,16.75,-65.25,7106:465:3,4464,27.66,35.24,382,0,177
Thunnus,thynnus,17.25,-64.75,7106:374:2,3939,27.53,35.36,367,0,109
Thunnus,thynnus,17.25,-62.75,7106:372:2,537,27.42,35.4,355,0,26
Thunnus,thynnus,17.25,-61.75,7106:371:2,197,27.35,35.38,337,0,25
Thunnus,thynnus,17.25,-76.25,7107:476:1,1858,28.02,35.83,337,0,109
Thunnus,thynnus,17.25,-67.25,7106:477:1,4804,27.62,35.2,361,0,164
Thunnus,thynnus,17.25,-88.25,7108:478:1,3,28.42,35.68,706,0,15
Thunnus,thynnus,17.25,-65.25,7106:475:1,4385,27.57,35.2,371,0,130
Thunnus,thynnus,17.25,-87.25,7108:477:1,2937,28.06,35.68,352,0,106
Thunnus,thynnus,17.75,-64.75,7106:374:4,1941,27.53,35.36,364,0,25
Thunnus,thynnus,17.75,-64.25,7106:374:3,1809,27.53,35.36,342,0,106
Thunnus,thynnus,17.75,-60.25,7106:370:3,5792,27.26,35.36,278,0,212
Thunnus,thynnus,17.75,-76.75,7107:476:4,945,28.02,35.83,386,0,24
Thunnus,thynnus,17.75,-57.75,7105:477:4,5525,27.02,35.37,235,0,461
