Mapping parameters for Oncorhynchus kisutch (Coho salmon),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 349),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Oncorhynchus,kisutch,57.75,-150.25,7515:370:3,173,7.59,32.28,1075,0.00077583,134
Oncorhynchus,kisutch,57.75,-136.75,7513:476:4,699,8.92,32.11,1188,0.02,59
Oncorhynchus,kisutch,57.75,-169.75,7516:479:4,79,3.96,32.08,864,0.04,93
Oncorhynchus,kisutch,57.75,-135.25,7513:475:3,47,8.82,32.18,1373,0.15,4
Oncorhynchus,kisutch,58.25,-153.75,7515:383:2,167,6.8,31.04,1235,0.1,59
Oncorhynchus,kisutch,58.25,-153.25,7515:383:1,124,6.8,31.04,1380,0.02,12
Oncorhynchus,kisutch,58.25,-152.75,7515:382:2,29,6.93,31.04,934,0.03,6
Oncorhynchus,kisutch,58.25,-152.25,7515:382:1,26,6.93,31.87,873,0.04,11
Oncorhynchus,kisutch,58.25,-151.25,7515:381:1,129,7.33,31.87,1040,0.00269333,59
Oncorhynchus,kisutch,58.25,-173.75,7517:383:2,114,4,32.32,769,0.01,259
Oncorhynchus,kisutch,58.25,-134.75,7513:384:2,197,8.71,32.18,1777,0.25,8
Oncorhynchus,kisutch,58.25,-150.75,7515:380:2,118,7.65,32,984,0.00122083,88
Oncorhynchus,kisutch,58.25,-150.25,7515:380:1,124,7.65,32,991,0.00080417,117
Oncorhynchus,kisutch,58.25,-158.25,7515:488:1,42,4.62,31.29,997,0.13,59
Oncorhynchus,kisutch,58.25,-149.25,7514:489:1,137,7.87,32.05,1029,0.00072083,170
Oncorhynchus,kisutch,58.25,-157.75,7515:487:2,24,4.86,31.29,1159,0.13,14
Oncorhynchus,kisutch,58.25,-137.25,7513:487:1,157,8.93,32.11,1158,0.02,14
Oncorhynchus,kisutch,58.25,-136.75,7513:486:2,164,8.91,32.11,1138,0.01,11
Oncorhynchus,kisutch,58.25,-135.25,7513:485:1,107,8.78,32.18,1563,0.23,7
Oncorhynchus,kisutch,58.25,-154.75,7515:384:2,41,6.78,31.54,1049,0.08,2
Oncorhynchus,kisutch,58.75,-152.25,7515:382:3,73,6.93,31.04,870,0.03,14
Oncorhynchus,kisutch,58.75,-175.25,7517:485:3,219,4.23,32.56,868,0.02,247
Oncorhynchus,kisutch,58.75,-173.75,7517:383:4,114,4,32.32,805,0.05,205
Oncorhynchus,kisutch,58.75,-134.75,7513:384:4,108,8.71,32.18,1901,0.19,3
Oncorhynchus,kisutch,58.75,-150.75,7515:380:4,169,7.65,32,998,0.00392667,84
Oncorhynchus,kisutch,58.75,-133.75,7513:383:4,1,8.52,31.97,1610,0.16,0
Oncorhynchus,kisutch,58.75,-149.75,7514:489:4,175,7.87,32.04,1075,0.0010125,109
Oncorhynchus,kisutch,58.75,-157.25,7515:487:3,28,4.86,31.29,885,0.43,8
Oncorhynchus,kisutch,58.75,-148.75,7514:488:4,198,8.01,31.94,1016,0.00073333,140
Oncorhynchus,kisutch,58.75,-156.75,7515:486:4,8,5.59,31.29,1023,0.25,1
Oncorhynchus,kisutch,58.75,-148.25,7514:488:3,544,8.01,31.94,950,0.00073417,144
Oncorhynchus,kisutch,58.75,-147.75,7514:487:4,1677,8.06,31.95,837,0.00056833,140
Oncorhynchus,kisutch,58.75,-141.25,7514:381:3,2621,8.57,32.33,724,0.0008725,131
Oncorhynchus,kisutch,58.75,162.75,1516:382:4,19,3.81,32.63,686,0.33,11
Oncorhynchus,kisutch,58.75,-138.75,7513:488:4,124,8.89,31.93,892,0.01,65
Oncorhynchus,kisutch,58.75,-136.25,7513:486:3,64,8.91,32.11,1264,0.04,7
Oncorhynchus,kisutch,58.75,-135.25,7513:485:3,129,8.78,32.11,1822,0.17,6
Oncorhynchus,kisutch,58.75,-153.75,7515:383:4,95,6.8,31.04,901,0.06,4
Oncorhynchus,kisutch,59.25,-147.75,7514:497:2,255,8.25,31.54,1005,0.00080333,84
Oncorhynchus,kisutch,59.25,-147.25,7514:497:1,660,8.25,31.54,961,0.00129083,84
Oncorhynchus,kisutch,59.25,-146.75,7514:496:2,1046,8.33,31.63,922,0.00119167,91
Oncorhynchus,kisutch,59.25,-140.25,7514:390:1,153,8.79,32.27,874,0.02,57
Oncorhynchus,kisutch,59.25,-139.75,7513:499:2,137,8.86,32.11,878,0.03,14
Oncorhynchus,kisutch,59.25,-138.25,7513:498:1,40,8.74,31.93,1053,0.01,2
Oncorhynchus,kisutch,59.25,-160.25,7516:390:1,29,3.75,31.46,802,0.09,1
Oncorhynchus,kisutch,59.25,-154.25,7515:394:1,51,6.43,31.04,930,0.05,3
Oncorhynchus,kisutch,59.25,-152.75,7515:392:2,95,6.69,31.04,948,0.02,57
Oncorhynchus,kisutch,59.75,-178.75,7517:498:4,1241,3.88,32.7,683,0.03,326
Oncorhynchus,kisutch,59.75,-178.25,7517:498:3,219,3.88,32.7,799,0.04,337
Oncorhynchus,kisutch,59.75,-175.25,7517:495:3,128,3.41,32.36,733,0.08,178
Oncorhynchus,kisutch,59.75,-149.25,7514:499:3,168,7.93,31.44,1098,0.03,14
Oncorhynchus,kisutch,59.75,-145.75,7514:495:4,147,8.4,31.72,1069,0.00708167,84
Oncorhynchus,kisutch,59.75,-142.75,7514:392:4,331,8.58,31.9,727,0.01,84
Oncorhynchus,kisutch,59.75,-139.75,7513:499:4,60,8.86,32.11,955,0.04,10
Oncorhynchus,kisutch,59.75,-164.75,7516:394:4,29,3.26,30.98,845,0.2,56
Oncorhynchus,kisutch,59.75,-166.75,7516:496:4,46,2.78,31.18,771,0.2,12
Oncorhynchus,kisutch,59.75,-151.75,7515:391:4,68,7.13,31.04,886,0.05,10
Oncorhynchus,kisutch,59.75,-151.25,7515:391:3,82,7.13,31.04,1060,0.04,4
Oncorhynchus,kisutch,60.25,-166.75,7616:206:2,17,2.65,31.03,848,0.22,6
Oncorhynchus,kisutch,60.25,-165.25,7616:205:1,31,2.87,31.13,988,0.23,14
Oncorhynchus,kisutch,60.25,-162.25,7616:102:1,12,3.39,31.04,766,0.2,5
Oncorhynchus,kisutch,60.25,-152.75,7615:102:2,50,6.43,31.04,1379,0.05,3
Oncorhynchus,kisutch,60.25,-152.25,7615:102:1,88,6.43,31.04,1546,0.07,12
Oncorhynchus,kisutch,60.25,-151.25,7615:101:1,27,6.72,31.04,955,0.1,3
Oncorhynchus,kisutch,60.25,-149.25,7614:209:1,72,7.9,31.44,888,0.02,2
Oncorhynchus,kisutch,60.25,-145.75,7614:205:2,57,8.49,31.72,1116,0.02,14
Oncorhynchus,kisutch,60.25,-143.75,7614:103:2,29,8.38,31.87,940,0.01,2
Oncorhynchus,kisutch,60.25,-143.25,7614:103:1,49,8.38,31.87,901,0.01,3
Oncorhynchus,kisutch,60.25,-178.75,7617:208:2,349,3.04,32.51,725,0.05,274
Oncorhynchus,kisutch,60.75,-151.25,7615:101:3,31,6.72,31.04,947,0.16,9
Oncorhynchus,kisutch,60.75,-150.75,7615:100:4,19,7.2,31.04,753,0.21,2
Oncorhynchus,kisutch,60.75,-150.25,7615:100:3,61,7.2,31.44,935,0.15,1
Oncorhynchus,kisutch,60.75,-149.75,7614:209:4,189,7.9,31.44,917,0.08,1
Oncorhynchus,kisutch,60.75,-149.25,7614:209:3,131,7.9,31.44,881,0.04,1
Oncorhynchus,kisutch,60.75,-148.75,7614:208:4,1,8.21,31.44,776,0.03,1
Oncorhynchus,kisutch,60.75,-147.25,7614:207:3,84,8.33,31.54,452,0.07,13
Oncorhynchus,kisutch,60.75,-146.25,7614:206:3,32,8.42,31.63,533,0.03,8
Oncorhynchus,kisutch,60.75,-145.75,7614:205:4,5,8.49,31.72,606,0.02,3
Oncorhynchus,kisutch,61.25,-151.75,7615:111:2,140,6.37,31.04,1217,0.17,0
Oncorhynchus,kisutch,61.25,-150.75,7615:110:2,36,6.55,31.04,1029,0.37,8
Oncorhynchus,kisutch,61.25,-150.25,7615:110:1,27,6.55,31.44,1137,0.24,7
Oncorhynchus,kisutch,61.25,-149.75,7614:219:2,94,7.13,31.44,1077,0.13,5
Oncorhynchus,kisutch,61.25,-146.25,7614:216:1,174,8.06,31.63,744,0.04,1
Oncorhynchus,kisutch,61.75,-149.75,7614:219:4,102,7.13,31.44,1110,0.15,0
Oncorhynchus,kisutch,61.75,-149.25,7614:219:3,12,7.13,31.44,925,0.08,1
Oncorhynchus,kisutch,63.25,-164.25,7616:134:1,14,2.41,28.76,1069,0.38,7
Oncorhynchus,kisutch,63.75,-166.75,7616:236:4,28,2.11,30.55,951,0.34,116
Oncorhynchus,kisutch,63.75,-160.75,7616:130:4,119,2.65,28.76,851,0.42,4
Oncorhynchus,kisutch,64.25,-164.75,7616:144:2,18,2.22,30.1,908,0.38,12
Oncorhynchus,kisutch,64.75,-163.25,7616:143:3,5,2.28,28.76,807,0.37,1
Oncorhynchus,kisutch,65.75,-167.75,7616:457:4,10,1.13,31.12,838,0.44,6
Oncorhynchus,kisutch,70.75,-151.75,7715:101:4,7,-1.75,29.03,131,0.7,8
