Mapping parameters for Thunnus maccoyii (Southern bluefin tuna),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 758),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Thunnus,maccoyii,-43.75,8.75,3400:238:4,4437,8.68,34.18,393,0,1274
Thunnus,maccoyii,-43.75,3.75,3400:133:4,4406,9.25,34.24,387,0,1208
Thunnus,maccoyii,-43.75,68.75,3406:238:4,4063,11.87,34.55,460,0,596
Thunnus,maccoyii,-43.75,-38.75,5403:238:4,5197,10.93,34.51,597,0,1153
Thunnus,maccoyii,-43.75,63.75,3406:133:4,4870,13.14,34.78,480,0,716
Thunnus,maccoyii,-43.75,143.75,3414:133:4,4692,12.67,34.96,469,0,205
Thunnus,maccoyii,-43.75,-33.75,5403:133:4,5070,10.82,34.55,565,0,1181
Thunnus,maccoyii,-43.75,-48.75,5404:238:4,5268,12.71,34.67,636,0,1011
Thunnus,maccoyii,-43.75,138.75,3413:238:4,4587,11.93,34.9,375,0,578
Thunnus,maccoyii,-43.75,168.75,3416:238:4,575,14.46,34.74,703,0,18
Thunnus,maccoyii,-43.75,-43.75,5404:133:4,5152,11.21,34.45,634,0,1222
Thunnus,maccoyii,-43.75,133.75,3413:133:4,4729,11.51,34.76,345,0,888
Thunnus,maccoyii,-43.25,148.75,3414:238:2,3265,13.93,35,519,0,109
Thunnus,maccoyii,-43.25,148.25,3414:238:1,1007,13.93,35,586,0,81
Thunnus,maccoyii,-42.75,162.75,3416:122:4,4680,13.94,35.12,446,0,465
Thunnus,maccoyii,-42.75,-97.75,5409:227:4,4130,11.83,33.93,251,0,1826
Thunnus,maccoyii,-42.75,157.75,3415:227:4,4744,14.12,35.1,483,0,801
Thunnus,maccoyii,-42.75,152.75,3415:122:4,4616,14.44,35.2,497,0,393
Thunnus,maccoyii,-42.75,-137.75,5413:227:4,5130,12.32,34.23,261,0,1781
Thunnus,maccoyii,-42.75,-147.75,5414:227:4,5224,12.54,34.37,291,0,1738
Thunnus,maccoyii,-42.75,177.75,3417:227:4,881,14.25,34.91,937,0,249
Thunnus,maccoyii,-42.75,-172.75,5417:122:4,1749,14.13,34.97,505,0,345
Thunnus,maccoyii,-42.75,-177.75,5417:227:4,968,14.39,34.97,712,0,178
Thunnus,maccoyii,-42.75,149.25,3414:229:3,3057,14.81,35.18,527,0,115
Thunnus,maccoyii,-42.75,148.25,3414:228:3,198,14.75,35.16,474,0,20
Thunnus,maccoyii,-42.75,147.75,3414:227:4,8,14.18,35.16,565,0,9
Thunnus,maccoyii,-42.75,167.75,3416:227:4,1575,14.41,34.99,467,0,165
Thunnus,maccoyii,-42.25,178.75,3417:228:2,2308,14.31,34.92,828,0,277
Thunnus,maccoyii,-42.25,170.25,3417:120:1,736,14.91,34.81,492,0,103
Thunnus,maccoyii,-42.25,148.75,3414:228:2,1325,14.75,35.16,533,0,62
Thunnus,maccoyii,-41.75,171.75,3417:111:4,79,15.1,35.2,493,0,7
Thunnus,maccoyii,-41.75,170.75,3417:110:4,318,15.06,35.08,712,0,79
Thunnus,maccoyii,-41.25,-55.25,5405:215:1,4310,12.05,34.28,791,0,427
Thunnus,maccoyii,-41.25,41.25,3404:111:1,2521,13.1,34.71,601,0,714
Thunnus,maccoyii,-40.75,173.75,3417:103:4,47,15.9,35.02,161,0,21
Thunnus,maccoyii,-40.25,-62.25,5406:102:1,7,15.93,33.68,1559,0,14
Thunnus,maccoyii,-40.25,39.75,3403:209:2,3854,15.24,35.04,503,0,783
Thunnus,maccoyii,-40.25,29.25,3402:209:1,4227,15.98,35.26,600,0,787
Thunnus,maccoyii,-40.25,148.75,3414:208:2,166,15.77,35.36,637,0,85
Thunnus,maccoyii,-39.75,-101.75,5310:391:4,4090,14.13,34.03,264,0,1579
Thunnus,maccoyii,-38.75,48.75,3304:488:4,2567,17.47,35.4,472,0,886
Thunnus,maccoyii,-38.75,-48.75,5304:488:4,5313,17.64,35.57,463,0,680
Thunnus,maccoyii,-38.75,-158.75,5315:488:4,4622,15.15,34.62,270,0,1605
Thunnus,maccoyii,-38.75,43.75,3304:383:4,2660,17.97,35.44,426,0,1032
Thunnus,maccoyii,-38.75,-53.75,5305:383:4,3048,15.68,34.42,820,0,355
Thunnus,maccoyii,-38.75,148.75,3314:488:4,1582,16.23,35.5,862,0,145
Thunnus,maccoyii,-38.75,108.75,3310:488:4,4475,14.32,35.24,399,0,809
Thunnus,maccoyii,-38.75,168.75,3316:488:4,475,16.38,35.45,364,0,416
Thunnus,maccoyii,-38.75,-58.75,5305:488:4,29,13.72,33.7,801,0,19
Thunnus,maccoyii,-38.75,103.75,3310:383:4,4528,13.92,35.13,366,0,1185
Thunnus,maccoyii,-38.75,-163.75,5316:383:4,4901,15.37,34.77,269,0,1225
Thunnus,maccoyii,-38.75,38.75,3303:488:4,5059,18.12,35.46,498,0,937
Thunnus,maccoyii,-38.75,143.75,3314:383:4,70,15.2,35.38,708,0,14
Thunnus,maccoyii,-38.75,-168.75,5316:488:4,4708,15.57,34.97,286,0,881
Thunnus,maccoyii,-38.75,163.75,3316:383:4,3609,16.47,35.56,388,0,718
Thunnus,maccoyii,-38.75,33.75,3303:383:4,4253,18.33,35.45,538,0,848
Thunnus,maccoyii,-38.75,128.75,3312:488:4,5380,14.65,35.11,373,0,757
Thunnus,maccoyii,-38.75,123.75,3312:383:4,5204,14.72,35.18,393,0,592
Thunnus,maccoyii,-38.75,98.75,3309:488:4,4201,13.64,35.06,369,0,1598
Thunnus,maccoyii,-38.75,138.75,3313:488:4,5114,15.15,35.43,541,0,215
Thunnus,maccoyii,-38.75,28.75,3302:488:4,4125,18.21,35.42,508,0,615
Thunnus,maccoyii,-38.75,93.75,3309:383:4,3684,13.76,35.02,374,0,1429
Thunnus,maccoyii,-38.75,118.75,3311:488:4,5164,15.01,35.28,407,0,443
Thunnus,maccoyii,-38.75,23.75,3302:383:4,5097,19.15,35.38,796,0,536
Thunnus,maccoyii,-38.75,-173.75,5317:383:4,5152,15.82,35.22,387,0,637
Thunnus,maccoyii,-38.75,158.75,3315:488:4,4860,17.1,35.51,429,0,806
Thunnus,maccoyii,-38.75,88.75,3308:488:4,3613,14.06,35.01,379,0,997
Thunnus,maccoyii,-38.75,-8.75,5300:488:4,3351,13.85,34.91,613,0,231
Thunnus,maccoyii,-38.75,83.75,3308:383:4,3566,14.39,35.1,419,0,564
Thunnus,maccoyii,-38.75,-3.75,5300:383:4,4253,13.72,34.75,459,0,584
Thunnus,maccoyii,-38.75,153.75,3315:383:4,4581,17.76,35.51,521,0,392
Thunnus,maccoyii,-38.75,18.75,3301:488:4,4845,18.93,35.41,739,0,487
Thunnus,maccoyii,-38.75,-178.75,5317:488:4,3514,16.62,35.4,507,0,288
Thunnus,maccoyii,-38.75,13.75,3301:383:4,3034,16.57,35.22,440,0,685
Thunnus,maccoyii,-38.75,79.25,3307:489:3,3015,14.66,35.17,417,0,173
Thunnus,maccoyii,-38.75,78.75,3307:488:4,1820,14.74,35.19,419,0,130
Thunnus,maccoyii,-38.75,77.75,3307:487:4,1107,14.82,35.2,458,0,21
Thunnus,maccoyii,-38.75,-13.75,5301:383:4,3055,14.34,34.99,560,0,256
Thunnus,maccoyii,-38.75,-103.75,5310:383:4,3993,14.95,34.11,257,0,1420
Thunnus,maccoyii,-38.75,77.25,3307:487:3,2298,14.82,35.2,503,0,87
Thunnus,maccoyii,-38.75,133.75,3313:383:4,5507,14.73,35.22,385,0,427
Thunnus,maccoyii,-38.75,-18.75,5301:488:4,3517,14.59,35.06,547,0,637
Thunnus,maccoyii,-38.75,73.75,3307:383:4,4216,15.11,35.23,388,0,390
Thunnus,maccoyii,-38.75,-28.75,5302:488:4,4127,15.56,35.29,425,0,1497
Thunnus,maccoyii,-38.75,8.75,3300:488:4,5225,14.5,34.82,400,0,1028
Thunnus,maccoyii,-38.75,-83.75,5308:383:4,4018,14.91,34.07,297,0,661
Thunnus,maccoyii,-38.75,-23.75,5302:383:4,4016,14.98,35.23,456,0,1064
Thunnus,maccoyii,-38.75,-138.75,5313:488:4,5115,15.04,34.48,269,0,1336
Thunnus,maccoyii,-38.75,3.75,3300:383:4,5090,13.89,34.68,401,0,1212
Thunnus,maccoyii,-38.75,68.75,3306:488:4,4196,15.4,35.3,436,0,824
Thunnus,maccoyii,-38.75,-143.75,5314:383:4,5370,14.94,34.54,278,0,1267
Thunnus,maccoyii,-38.75,63.75,3306:383:4,5036,15.81,35.38,423,0,1225
Thunnus,maccoyii,-38.75,-33.75,5303:383:4,4938,16,35.25,416,0,1732
Thunnus,maccoyii,-38.75,-87.75,5308:487:4,3596,14.99,34.05,281,0,881
Thunnus,maccoyii,-38.75,178.75,3317:488:4,1291,17.1,35.52,790,0,82
Thunnus,maccoyii,-38.75,-38.75,5303:488:4,5143,16.43,35.17,397,0,1416
Thunnus,maccoyii,-38.75,-88.75,5308:488:4,3423,15.03,34.05,283,0,950
Thunnus,maccoyii,-38.75,58.75,3305:488:4,5303,16.42,35.42,424,0,1032
Thunnus,maccoyii,-38.75,113.75,3311:383:4,4641,14.95,35.34,417,0,523
Thunnus,maccoyii,-38.75,-153.75,5315:383:4,5068,14.99,34.58,273,0,1550
Thunnus,maccoyii,-38.75,53.75,3305:383:4,4081,17.08,35.41,486,0,886
Thunnus,maccoyii,-38.75,173.75,3317:383:4,124,16.46,35.43,345,0,81
Thunnus,maccoyii,-38.75,-43.75,5304:383:4,5123,16.88,35.18,454,0,1041
Thunnus,maccoyii,-38.25,144.75,3314:384:2,30,15.29,35.41,751,0,19
Thunnus,maccoyii,-38.25,141.75,3314:381:2,29,15.26,35.49,559,0,10
Thunnus,maccoyii,-38.25,-87.25,5308:487:1,3608,14.99,34.05,283,0,813
Thunnus,maccoyii,-37.75,147.75,3314:477:4,9,16.27,35.5,531,0,5
Thunnus,maccoyii,-37.75,167.75,3316:477:4,775,16.84,35.53,387,0,555
Thunnus,maccoyii,-37.75,-167.75,5316:477:4,4471,16.07,35,249,0,1022
Thunnus,maccoyii,-37.75,162.75,3316:372:4,4091,17.27,35.63,380,0,784
Thunnus,maccoyii,-37.75,144.75,3314:374:4,19,15.72,35.41,632,0,4
Thunnus,maccoyii,-37.75,139.25,3313:479:3,1466,15.74,35.56,602,0,115
Thunnus,maccoyii,-37.75,-172.75,5317:372:4,5269,16.23,35.22,333,0,773
Thunnus,maccoyii,-37.75,157.75,3315:477:4,4688,18.01,35.56,442,0,708
Thunnus,maccoyii,-37.75,-177.75,5317:477:4,3618,16.8,35.42,445,0,352
Thunnus,maccoyii,-37.75,152.75,3315:372:4,4685,18.61,35.56,573,0,271
Thunnus,maccoyii,-37.75,151.25,3315:371:3,4635,18.54,35.56,816,0,148
Thunnus,maccoyii,-37.75,-102.75,5310:372:4,4036,15.74,34.16,243,0,1344
Thunnus,maccoyii,-37.75,150.75,3315:370:4,4149,18.21,35.54,810,0,115
Thunnus,maccoyii,-37.75,77.75,3307:477:4,1483,15.37,35.28,501,0,22
Thunnus,maccoyii,-37.75,-82.75,5308:372:4,3913,15.5,34.12,329,0,524
Thunnus,maccoyii,-37.75,-137.75,5313:477:4,5002,15.74,34.57,249,0,1269
Thunnus,maccoyii,-37.75,-87.75,5308:477:4,3743,15.67,34.11,286,0,816
Thunnus,maccoyii,-37.75,177.75,3317:477:4,132,17.89,35.63,767,0,10
Thunnus,maccoyii,-37.75,177.25,3317:477:3,145,17.89,35.63,1056,0,20
Thunnus,maccoyii,-37.75,-152.75,5315:372:4,5204,15.55,34.63,274,0,1409
Thunnus,maccoyii,-37.75,-157.75,5315:477:4,5213,15.66,34.67,271,0,1723
Thunnus,maccoyii,-37.75,172.75,3317:372:4,1552,16.8,35.43,428,0,198
Thunnus,maccoyii,-37.25,139.25,3313:479:1,228,15.74,35.56,968,0,83
Thunnus,maccoyii,-37.25,21.25,3302:371:1,3832,20.12,35.4,838,0,336
Thunnus,maccoyii,-37.25,-11.25,5301:371:1,3906,15.21,35.08,432,0,133
Thunnus,maccoyii,-37.25,151.25,3315:371:1,4637,18.54,35.56,643,0,133
Thunnus,maccoyii,-37.25,-12.25,5301:372:1,2082,15.2,35.08,426,0,22
