Mapping parameters for Rachycentron canadum (Cobia),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 744),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Rachycentron,canadum,-9.75,135.75,3013:495:4,25,28,34.08,1002,0,254
Rachycentron,canadum,-9.75,133.25,3013:393:3,33,28.16,34.22,822,0,222
Rachycentron,canadum,-9.25,125.75,3012:495:2,562,28.66,34.4,610,0,20
Rachycentron,canadum,-9.25,139.75,3013:499:2,36,27.8,34.52,1081,0,129
Rachycentron,canadum,-9.25,136.25,3013:496:1,48,27.95,34.09,1280,0,254
Rachycentron,canadum,-8.25,135.75,3013:485:2,50,27.99,33.93,1575,0,255
Rachycentron,canadum,-7.75,134.75,3013:374:4,68,28.02,33.84,1291,0,166
Rachycentron,canadum,-7.75,132.75,3013:372:4,356,28.14,34.2,809,0,165
Rachycentron,canadum,-7.75,108.75,3010:478:4,60,28.4,33.88,613,0,19
Rachycentron,canadum,-7.75,72.75,3007:372:4,3135,28.03,34.59,318,0,133
Rachycentron,canadum,-7.75,40.75,3004:370:4,2324,27.57,35.15,516,0,165
Rachycentron,canadum,-7.75,39.75,3003:479:4,48,27.55,35.15,672,0,25
Rachycentron,canadum,-7.75,147.75,3014:477:4,640,28.85,34.47,752,0,19
Rachycentron,canadum,-7.75,-34.75,5003:374:4,16,27.47,36.4,361,0,19
Rachycentron,canadum,-7.25,133.25,3013:373:1,84,28.08,34.08,799,0,179
Rachycentron,canadum,-7.25,72.25,3007:372:1,1066,28.03,34.59,365,0,27
Rachycentron,canadum,-6.75,133.75,3013:363:4,164,28.05,34.13,420,0,110
Rachycentron,canadum,-6.75,-34.75,5003:364:4,239,27.47,36.31,454,0,23
Rachycentron,canadum,-6.25,106.75,3010:466:2,3,28.67,32.11,746,0,2
Rachycentron,canadum,-6.25,12.75,3001:362:2,3,25.65,31.02,2821,0,1
Rachycentron,canadum,-5.75,54.75,3005:354:4,3452,27.91,35.09,418,0,180
Rachycentron,canadum,-5.75,12.25,3001:352:3,36,25.78,29.54,3830,0,17
Rachycentron,canadum,-5.25,-33.75,5003:353:2,4343,27.46,36.12,354,0,201
Rachycentron,canadum,-4.75,129.75,3012:249:4,3340,28.41,34.11,334,0,27
