Mapping parameters for Mugil cephalus (Flathead grey mullet),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 384),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Mugil,cephalus,28.25,-114.25,7211:384:1,54,18.57,33.65,782,0,23
Mugil,cephalus,28.25,-82.75,7208:382:2,20,24.65,35.2,1439,0,15
Mugil,cephalus,28.25,-80.75,7208:380:2,2,26.1,36.06,778,0,7
Mugil,cephalus,28.25,-15.75,7201:485:2,2125,20.76,36.52,374,0,21
Mugil,cephalus,28.75,-11.25,7201:381:3,107,19.63,36.47,1889,0,20
Mugil,cephalus,28.75,-95.25,7209:485:3,15,24.05,34.29,1361,0,22
Mugil,cephalus,28.75,-94.75,7209:384:4,21,23.99,34.29,991,0,88
Mugil,cephalus,28.75,-111.75,7211:381:4,13,23.33,35.22,1754,0,8
Mugil,cephalus,28.75,-80.75,7208:380:4,18,26.1,36.06,1260,0,11
Mugil,cephalus,29.25,-95.25,7209:495:1,5,23.64,34.29,1216,0,4
Mugil,cephalus,29.25,-112.25,7211:392:1,31,22.88,35.22,1674,0,9
Mugil,cephalus,29.25,-91.75,7209:391:2,11,23.53,32.66,2078,0,87
Mugil,cephalus,29.25,-83.25,7208:393:1,9,23.86,35.2,1547,0,22
Mugil,cephalus,29.75,-10.25,7201:390:3,411,19.26,36.36,1303,0,24
Mugil,cephalus,29.75,-84.25,7208:394:3,12,23.73,35.38,1338,0,24
Mugil,cephalus,29.75,34.75,1203:394:4,20,24.3,38.63,388,0,1
Mugil,cephalus,30.25,-75.25,7307:205:1,4384,24.47,36.4,315,0,484
Mugil,cephalus,30.25,-114.75,7311:104:2,23,22.28,35.34,1433,0,6
Mugil,cephalus,30.25,-90.25,7309:100:1,14,23.24,32.54,1400,0,12
Mugil,cephalus,30.25,-89.25,7308:209:1,7,23.08,32.7,2535,0,17
Mugil,cephalus,30.25,-88.75,7308:208:2,8,23.23,32.7,1795,0,20
Mugil,cephalus,30.25,-88.25,7308:208:1,13,23.23,32.7,1890,0,20
Mugil,cephalus,30.75,-9.75,7300:209:4,106,19.06,36.36,1630,0,12
Mugil,cephalus,30.75,-116.75,7311:206:4,1860,17.88,33.54,852,0,86
Mugil,cephalus,30.75,-87.25,7308:207:3,1,23.33,34.04,750,0,1
Mugil,cephalus,31.25,-114.75,7311:114:2,29,22.31,35.34,1845,0,17
Mugil,cephalus,31.25,-113.75,7311:113:2,40,22.35,35.34,1360,0,23
Mugil,cephalus,31.25,30.25,1303:110:1,12,21.44,38.91,513,0,9
Mugil,cephalus,31.25,-81.25,7308:111:1,7,23.71,35.18,1298,0,19
Mugil,cephalus,31.75,-116.75,7311:216:4,570,17.82,33.45,1189,0,18
Mugil,cephalus,31.75,31.25,1303:111:3,39,21.62,38.95,333,0,21
Mugil,cephalus,32.25,-80.75,7308:120:2,6,23.53,35.18,1255,0,11
Mugil,cephalus,32.75,-79.75,7307:229:4,9,24.07,35.56,856,0,18
Mugil,cephalus,32.75,-117.25,7311:227:3,417,17.36,33.5,1056,0,17
Mugil,cephalus,32.75,27.75,1302:227:4,3141,21.11,38.93,301,0,192
Mugil,cephalus,32.75,35.25,1303:225:3,37,22.03,39,571,0,3
Mugil,cephalus,32.75,-80.25,7308:120:3,3,23.53,35.56,940,0,4
Mugil,cephalus,33.25,-79.25,7307:239:1,7,23.84,35.56,1051,0,12
Mugil,cephalus,33.25,-117.75,7311:237:2,707,17.21,33.5,1014,0,22
Mugil,cephalus,33.25,-117.25,7311:237:1,346,17.21,33.5,1294,0,6
Mugil,cephalus,33.75,-79.25,7307:239:3,3,23.84,35.56,1133,0,0
Mugil,cephalus,33.75,-118.75,7311:238:4,709,16.72,33.47,1121,0,85
Mugil,cephalus,33.75,-118.25,7311:238:3,435,16.72,33.47,1489,0,15
Mugil,cephalus,33.75,-117.75,7311:237:4,279,17.21,33.5,1438,0,3
Mugil,cephalus,34.25,-77.75,7307:247:2,11,23.46,35.97,1057,0,13
Mugil,cephalus,34.25,-119.75,7311:249:2,236,15.43,33.47,1617,0,19
Mugil,cephalus,34.25,-119.25,7311:249:1,157,15.43,33.47,1403,0,12
Mugil,cephalus,34.25,-118.75,7311:248:2,167,16.08,33.47,1505,0,3
Mugil,cephalus,34.25,10.25,1301:140:1,37,21.03,37.49,535,0,17
Mugil,cephalus,34.25,10.75,1301:140:2,34,21.03,37.49,668,0,69
Mugil,cephalus,34.75,-76.75,7307:246:4,11,22.84,35.77,863,0,14
Mugil,cephalus,34.75,135.25,1313:245:3,22,20.73,34.34,517,0,9
Mugil,cephalus,35.25,15.25,1301:455:1,394,20.44,37.99,384,0,117
Mugil,cephalus,35.25,20.25,1302:350:1,2961,20.15,38.62,341,0,257
Mugil,cephalus,35.25,139.75,1313:459:2,172,20.45,34.43,749,0,15
Mugil,cephalus,35.25,141.25,1314:351:1,1787,20.54,34.47,651,0,117
Mugil,cephalus,35.75,-71.75,7307:351:4,4228,23.13,36.05,356,0,406
Mugil,cephalus,36.25,10.25,1301:360:1,2,19.4,37.34,570,0,1
Mugil,cephalus,36.25,140.75,1314:360:2,150,19.95,34.2,773,0,18
Mugil,cephalus,36.75,10.25,1301:360:3,35,19.4,37.34,465,0,4
Mugil,cephalus,36.75,30.75,1303:360:4,587,21.17,39.11,413,0,15
Mugil,cephalus,36.75,-76.25,7307:466:3,3,17.33,32.43,1730,0,3
Mugil,cephalus,36.75,-75.75,7307:465:4,14,18.43,32.43,1579,0,21
Mugil,cephalus,36.75,-73.25,7307:363:3,3111,20.89,34.64,751,0,254
Mugil,cephalus,37.25,9.75,1300:479:2,69,19.23,37.34,491,0,9
Mugil,cephalus,37.25,27.25,1302:477:1,37,19.29,38.84,138,0,18
Mugil,cephalus,37.75,21.25,1302:371:3,476,19.63,38.52,366,0,16
Mugil,cephalus,38.75,-77.25,7307:487:3,1,12.72,32.63,2149,0,2
Mugil,cephalus,39.25,-0.25,7300:390:1,31,18.79,37.75,476,0,11
Mugil,cephalus,39.75,-57.25,7305:497:3,5229,21.55,35.82,456,0,533
Mugil,cephalus,39.75,19.75,1301:499:4,279,19.16,38.43,355,0,18
Mugil,cephalus,39.75,20.25,1302:390:3,20,19.46,38.43,440,0,4
Mugil,cephalus,40.25,22.75,1402:102:2,50,18.27,37.34,526,0,17
Mugil,cephalus,40.75,22.75,1402:102:4,16,18.27,37.34,512,0,4
Mugil,cephalus,40.75,25.75,1402:205:4,47,17.96,37.83,847,0,16
Mugil,cephalus,40.75,-73.75,7407:103:4,8,12.67,32.47,1378,0.00292611,10
Mugil,cephalus,40.75,14.25,1401:104:3,285,19.35,37.95,531,0,15
Mugil,cephalus,41.25,-59.25,7405:219:1,4921,17.02,34.17,533,0,323
Mugil,cephalus,41.75,-66.25,7406:216:3,86,11.53,33.14,1264,0,264
Mugil,cephalus,43.25,3.75,1400:133:2,63,16.27,37.88,756,0,18
Mugil,cephalus,43.25,5.25,1400:235:1,250,16.75,38,676,0,15
Mugil,cephalus,43.25,5.75,1400:235:2,242,16.75,38,588,0,7
Mugil,cephalus,43.75,-65.25,7406:235:3,24,8.11,31.21,1273,0.02,8
Mugil,cephalus,43.75,16.25,1401:236:3,1,18.16,38.08,349,0,2
Mugil,cephalus,44.75,-63.25,7406:143:3,34,7.1,31.3,1161,0.06,8
Mugil,cephalus,44.75,-1.25,7400:141:3,50,16.07,35.09,1167,0,14
Mugil,cephalus,45.75,13.75,1401:353:4,68,17.4,37.15,322,0,6
Mugil,cephalus,46.75,-50.25,7405:360:3,93,5.12,32.38,936,0.00466417,229
Mugil,cephalus,48.75,-3.75,7400:383:4,16,13.31,35.18,1317,0,11
Mugil,cephalus,55.75,12.75,1501:352:4,17,9.26,19.62,1275,0.13,12
