Mapping parameters for Hippoglossus hippoglossus (Atlantic halibut),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 496),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Hippoglossus,hippoglossus,46.75,-63.25,7406:363:3,41,6.43,29.94,1533,0.16,19
Hippoglossus,hippoglossus,46.75,-60.75,7406:360:4,74,6.36,30.81,1319,0.12,6
Hippoglossus,hippoglossus,46.75,-60.25,7406:360:3,85,6.36,30.81,1397,0.11,15
Hippoglossus,hippoglossus,46.75,-47.75,7404:467:4,143,5.62,33.16,769,0.00765,419
Hippoglossus,hippoglossus,46.75,-47.25,7404:467:3,449,5.62,33.16,840,0.00822083,457
Hippoglossus,hippoglossus,46.75,-59.25,7405:469:3,365,6.16,30.81,1117,0.04,106
Hippoglossus,hippoglossus,46.75,-46.25,7404:466:3,458,6.65,33.48,861,0.00194417,533
Hippoglossus,hippoglossus,46.75,-58.25,7405:468:3,446,6.13,31.05,864,0.01,149
Hippoglossus,hippoglossus,47.25,-44.75,7404:374:2,169,8.35,33.98,1036,0.00001333,641
Hippoglossus,hippoglossus,47.25,-50.25,7405:370:1,110,4.6,32.45,858,0.00987333,226
Hippoglossus,hippoglossus,47.25,-64.75,7406:374:2,24,6.06,29.5,1852,0.17,17
Hippoglossus,hippoglossus,47.25,-61.75,7406:371:2,16,6.05,30.6,896,0.12,19
Hippoglossus,hippoglossus,47.25,-48.25,7404:478:1,146,4.78,32.96,780,0.01,377
Hippoglossus,hippoglossus,47.25,-60.75,7406:370:2,86,6.01,30.81,1286,0.12,18
Hippoglossus,hippoglossus,47.25,-47.25,7404:477:1,488,4.82,33.21,892,0.01,453
Hippoglossus,hippoglossus,47.25,-59.75,7405:479:2,428,5.91,30.81,1175,0.06,76
Hippoglossus,hippoglossus,47.25,-60.25,7406:370:1,177,6.01,30.81,1284,0.11,19
Hippoglossus,hippoglossus,47.25,-46.25,7404:476:1,495,5.58,33.46,867,0.00249833,528
Hippoglossus,hippoglossus,47.25,-59.25,7405:479:1,434,5.91,30.81,1164,0.06,93
Hippoglossus,hippoglossus,47.25,-58.75,7405:478:2,355,5.91,31.05,1066,0.03,93
