Mapping parameters for Salmo salar (Atlantic salmon),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 726),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Salmo,salar,68.75,37.75,1603:487:4,78,3.98,34.93,517,0.02,6
Salmo,salar,68.75,37.25,1603:487:3,68,3.98,34.93,633,0.01,3
Salmo,salar,68.75,36.75,1603:486:4,37,4.15,35.02,773,0.02,1
Salmo,salar,68.75,17.25,1601:487:3,21,7.3,34.65,524,0.01,1
Salmo,salar,68.75,16.75,1601:486:4,16,7.36,34.65,517,0.02,4
Salmo,salar,68.75,16.25,1601:486:3,47,7.36,34.65,502,0.05,2
Salmo,salar,68.75,15.75,1601:485:4,18,7.48,34.72,534,0.04,0
Salmo,salar,68.75,15.25,1601:485:3,20,7.48,34.72,570,0.02,3
Salmo,salar,68.75,43.75,1604:383:4,42,2.17,34.36,807,0.22,7
Salmo,salar,69.25,12.25,1601:392:1,2783,7.55,34.62,585,0.00062417,117
Salmo,salar,69.25,-54.25,7605:394:1,127,0.55,33.54,581,0.3,8
Salmo,salar,69.25,19.25,1601:499:1,8,7.01,34.25,525,0.01,0
Salmo,salar,69.25,18.75,1601:498:2,8,7.29,34.33,524,0.01,0
Salmo,salar,69.25,18.25,1601:498:1,7,7.29,34.33,540,0.00856125,0
Salmo,salar,69.25,35.75,1603:495:2,146,4.53,35.02,648,0.03,6
Salmo,salar,69.25,35.25,1603:495:1,97,4.53,34.65,623,0.04,5
Salmo,salar,69.25,17.75,1601:497:2,7,7.35,34.47,557,0.00840774,0
Salmo,salar,69.25,17.25,1601:497:1,12,7.35,34.65,493,0.01,2
Salmo,salar,69.25,16.75,1601:496:2,133,7.4,34.65,525,0.01,8
Salmo,salar,69.25,16.25,1601:496:1,272,7.4,34.65,564,0.01,8
Salmo,salar,69.25,15.75,1601:495:2,233,7.47,34.72,607,0.01,6
Salmo,salar,69.25,15.25,1601:495:1,281,7.47,34.72,594,0.01,9
Salmo,salar,69.25,20.25,1602:390:1,27,6.65,34.22,585,0.01,0
Salmo,salar,69.25,33.75,1603:393:2,122,4.85,34.4,687,0.03,4
Salmo,salar,69.25,32.75,1603:392:2,4,5.01,34.34,706,0.01,0
Salmo,salar,69.25,42.25,1604:392:1,76,2.77,34,706,0.06,88
Salmo,salar,69.75,19.75,1601:499:4,46,7.01,34.25,464,0.03,2
Salmo,salar,69.75,19.25,1601:499:3,12,7.01,34.25,502,0.01,0
Salmo,salar,69.75,18.75,1601:498:4,10,7.29,34.33,553,0.00928622,1
Salmo,salar,69.75,18.25,1601:498:3,61,7.29,34.33,589,0.01,5
Salmo,salar,69.75,17.75,1601:497:4,158,7.35,34.47,518,0.01,8
Salmo,salar,69.75,17.25,1601:497:3,151,7.35,34.47,570,0.01,9
Salmo,salar,69.75,29.75,1602:499:4,119,5.4,34.93,658,0.03,1
Salmo,salar,69.75,21.25,1602:391:3,13,6.47,34.22,563,0.00910831,1
Salmo,salar,69.75,20.75,1602:390:4,16,6.65,34.22,505,0.00947849,1
Salmo,salar,69.75,20.25,1602:390:3,39,6.65,34.22,485,0.01,3
Salmo,salar,69.75,32.25,1603:392:3,43,5.01,34.34,544,0.01,2
Salmo,salar,69.75,31.75,1603:391:4,65,5.14,34.27,491,0.01,4
Salmo,salar,69.75,31.25,1603:391:3,114,5.14,34.27,497,0.02,4
Salmo,salar,69.75,30.75,1603:390:4,227,5.29,34.27,515,0.04,3
Salmo,salar,69.75,30.25,1603:390:3,193,5.29,34.27,579,0.03,2
Salmo,salar,70.25,28.75,1702:208:2,21,5.87,34.91,624,0.01,1
Salmo,salar,70.25,-18.25,7701:208:1,1530,-0.98,33.59,472,0.34,150
Salmo,salar,70.25,26.75,1702:206:2,7,6.42,34.86,517,0.03,0
Salmo,salar,70.25,25.75,1702:205:2,104,6.52,34.88,551,0.01,0
Salmo,salar,70.25,25.25,1702:205:1,16,6.52,34.88,515,0.01,3
Salmo,salar,70.25,24.75,1702:104:2,0,6.54,34.91,575,0.00813838,0
Salmo,salar,70.25,43.25,1704:103:1,89,2.62,34.48,408,0.05,186
Salmo,salar,70.25,23.25,1702:103:1,12,6.53,34.97,637,0.01,2
Salmo,salar,70.25,31.25,1703:101:1,196,5.18,34.27,442,0.01,9
Salmo,salar,70.25,22.75,1702:102:2,62,6.54,34.99,597,0.03,2
Salmo,salar,70.25,22.25,1702:102:1,129,6.54,34.99,585,0.01,3
Salmo,salar,70.25,30.75,1703:100:2,169,5.36,34.27,440,0.02,5
Salmo,salar,70.25,30.25,1703:100:1,126,5.36,34.84,485,0.07,3
Salmo,salar,70.25,21.75,1702:101:2,128,6.6,34.9,566,0.00924955,3
Salmo,salar,70.25,21.25,1702:101:1,134,6.6,34.22,508,0.01,7
Salmo,salar,70.25,20.75,1702:100:2,156,6.74,34.22,548,0.01,6
Salmo,salar,70.25,19.75,1701:209:2,90,6.92,34.25,589,0.01,6
Salmo,salar,70.25,19.25,1701:209:1,77,6.92,34.25,621,0.01,6
Salmo,salar,70.25,29.75,1702:209:2,111,5.56,34.93,549,0.03,2
Salmo,salar,70.25,29.25,1702:209:1,26,5.56,34.93,578,0.01,1
Salmo,salar,70.75,27.25,1702:207:3,114,6.22,34.88,476,0.02,2
Salmo,salar,70.75,26.75,1702:206:4,121,6.42,34.86,427,0.09,6
Salmo,salar,70.75,26.25,1702:206:3,136,6.42,34.86,477,0.02,3
Salmo,salar,70.75,25.75,1702:205:4,62,6.52,34.88,503,0.01,5
Salmo,salar,70.75,25.25,1702:205:3,24,6.52,34.88,448,0.01,2
Salmo,salar,70.75,24.75,1702:104:4,6,6.54,34.91,509,0.00734168,1
Salmo,salar,70.75,24.25,1702:104:3,20,6.54,34.91,532,0.00787636,4
Salmo,salar,70.75,23.75,1702:103:4,102,6.53,34.97,529,0.01,5
Salmo,salar,70.75,23.25,1702:103:3,50,6.53,34.97,565,0.01,5
Salmo,salar,70.75,22.25,1702:102:3,143,6.54,34.99,595,0.01,6
Salmo,salar,70.75,30.75,1703:100:4,255,5.36,34.84,525,0.02,9
Salmo,salar,70.75,30.25,1703:100:3,256,5.36,34.84,489,0.02,6
Salmo,salar,70.75,21.75,1702:101:4,227,6.6,34.9,572,0.01,9
Salmo,salar,70.75,29.75,1702:209:4,247,5.56,34.93,529,0.01,5
Salmo,salar,70.75,29.25,1702:209:3,140,5.56,34.93,550,0.02,3
Salmo,salar,70.75,28.75,1702:208:4,74,5.87,34.91,592,0.01,2
Salmo,salar,70.75,28.25,1702:208:3,45,5.87,34.91,512,0.01,2
Salmo,salar,71.25,24.75,1702:114:2,192,6.12,34.91,514,0.01,8
Salmo,salar,71.25,24.25,1702:114:1,234,6.12,34.91,569,0.01,9
Salmo,salar,71.25,44.25,1704:114:1,189,2.03,34.63,563,0.03,254
Salmo,salar,71.25,28.75,1702:218:2,304,5.65,34.91,542,0.01,9
Salmo,salar,71.25,28.25,1702:218:1,293,5.65,34.91,434,0.02,8
Salmo,salar,71.25,26.25,1702:216:1,219,6.09,34.86,468,0.02,8
Salmo,salar,71.25,25.75,1702:215:2,267,6.14,34.88,476,0.00795583,6
Salmo,salar,71.25,25.25,1702:215:1,201,6.14,34.88,501,0.01,8
Salmo,salar,71.75,44.25,1704:114:3,176,2.03,34.63,498,0.02,261
Salmo,salar,71.75,-21.75,7702:111:4,278,-1.66,32.84,559,0.74,8
